track_id,name,artists,album,release_date,duration_ms,explicit,popularity,release_year,duration_min,categoria_duracao
2D13ouGidILQGRVnihYuCF,F* F* M*,"Filipe Ret, Dallass",F* F* M*,2021-02-25,176000,False,45,2021,2.933333333333333,curta
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,Masked Wolf,Astronaut In The Ocean,2019-06-07,132780,True,2,2019,2.213,curta
7MiZjKawmXTsTNePyTfPyL,Devil Eyes,Hippie Sabotage,Providence,2016-02-05,131271,False,78,2016,2.18785,curta
4V0OqVsxQOtwSkzh4540xl,Cai de vagarinho até embaixo,Mc Rennan,Cai de vagarinho até embaixo,2020-10-14,141211,False,0,2020,2.3535166666666667,curta
7jFEykLSATTBHLCJXikHmD,Acabou a Água (feat. Mc Ygor Yanks),"MC 3L, DJ J2, DJ PBeats, Mc Ygor Yanks",Acabou a Água (feat. Mc Ygor Yanks),2020-11-13,174759,True,0,2020,2.91265,curta
3HquWF2pZmWYu3WAEP9Heb,Só Não Divulga,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,2021-02-25,160476,False,56,2021,2.6746,curta
1HoapWs5KcMzs8QYdgg9Kt,Não Pode Se Apaixonar,"Xand Avião, DJ Ivis, Mc Danny",Não Pode Se Apaixonar,2021-02-12,170000,False,0,2021,2.8333333333333335,curta
70jrNdP6R9AKHazjaurG3Z,Tô Preocupada (Calma Amiga) (feat. Anitta),"Rebecca, DJ Will22, Anitta",Tô Preocupada (Calma Amiga) (feat. Anitta),2021-02-25,120000,False,43,2021,2.0,muito curta
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,2020-12-04,160191,False,85,2020,2.66985,curta
0lp3u9nJusd5l8aKPAWELl,Mais Um,"Felipe Araújo, Matheus & Kauan",Mais Um,2021-02-25,168258,False,37,2021,2.8043,curta
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,GIVĒON,TAKE TIME,2020-03-27,198370,False,80,2020,3.3061666666666665,média
5Kvk3PEnJlZ1uGuWTe3pat,Que Amiga é Essa,Yasmin Santos,Foguete Não Tem Ré,2021-03-04,165457,False,33,2021,2.757616666666667,curta
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,2021-03-05,242096,False,9,2021,4.034933333333333,longa
4u4NyuceXP7Uzh7XFJKCr1,Hold On,Justin Bieber,Hold On,2021-03-05,170813,False,68,2021,2.8468833333333334,curta
2p04GXqx4j9sggMTFJpEBa,Cai de vagarinho até embaixo,"Mc Rennan, DJ Braga Oficial",Cai de vagarinho até embaixo,2021-03-08,133201,False,0,2021,2.2200166666666665,curta
2Gjt4rUHBUH0rMKpBg0hF4,Disco Arranhado - Funk Remix,"Malu, DJ Lucas Beat",Disco Arranhado (Funk Remix),2021-01-22,125557,False,1,2021,2.092616666666667,curta
2N2MrTCpwNQdbvlk0Kmz3c,Volta Comigo BB,Zé Vaqueiro,Volta Comigo BB,2021-02-26,210731,False,0,2021,3.512183333333333,média
21jLgG2WsiIEuuzl0OupzN,Me Chama Mozão,"Naiara Azevedo, DJ Ivis",Me Chama Mozão,2021-03-05,182508,False,0,2021,3.0418,média
1J14CdDAvBTE1AJYUOwl6C,Arcade,Duncan Laurence,Small Town Boy (Track By Track),2020-11-12,185146,False,77,2020,3.0857666666666668,média
2bPghtjMJBxGMjSgi8rMKK,Renk Renk - Olha o Barulinho da Cama,"MC MN, Mc Rd, DJ K, MC Fefe Original",Renk Renk - Olha o Barulinho da Cama,2021-01-22,214175,True,0,2021,3.5695833333333336,média
2dHoVW9AxJVSRebPRyV2aA,Gone,ROSÉ,R,2021-03-12,207163,False,70,2021,3.452716666666667,média
4byDUIUXgA7Je3qcCbdFPq,Vírgula,"Djonga, Coyote Beatz",NU,2021-03-14,191376,False,38,2021,3.1896,média
1iOBJz71rE1zfLY1ameFpN,Me dá a Mão,"Djonga, Coyote Beatz",NU,2021-03-14,215995,False,40,2021,3.5999166666666667,média
6pQKUKBpwr6GhfhcFFFozo,Não Nasceu pra Namorar,"MC Zaquin, MC Rick",Não Nasceu pra Namorar,2021-02-25,140307,True,62,2021,2.33845,curta
5HyX0XE4mdVm9BYsO4onQ6,Ricô,"Djonga, Coyote Beatz, Dougnow",NU,2021-03-14,232825,False,43,2021,3.8804166666666666,média
7cmwzU8jmurYtLYncS0bPQ,Cabelinho na Regua,"MC Cego Abusado, MC Meno K",Cabelinho na Regua,2021-02-05,151187,True,39,2021,2.5197833333333333,curta
4C5jpOKLoFVotCc0HFGjv9,Tapa,"Jovem Dex, Pedro Lotto, Paiva Prod",É O Trap Memo?! - Drop 1,2021-03-11,159010,False,0,2021,2.650166666666667,curta
6l9UA6IlEGFl1RVAncqvwo,Xapralá,"Djonga, MDN Beatz, Rapaz do Dread",NU,2021-03-14,228631,False,53,2021,3.8105166666666666,média
0GTPvFFQDJdBzdy1mGew4m,Eu,"Djonga, Coyote Beatz",NU,2021-03-14,310375,False,51,2021,5.172916666666667,longa
44ZdoxTkahuMolWGb4B28Z,Ó Quem Chega,"Djonga, Coyote Beatz",NU,2021-03-14,222219,False,45,2021,3.70365,média
7jdP9m9lpNp51ainfora8t,Dá pra ser?,"Djonga, Coyote Beatz, Budah, Rapaz do Dread",NU,2021-03-14,236523,False,56,2021,3.94205,média
6SA8c5JbUZF7HyAeDX4iiB,Preta do Cabelo Cacheado,"Th CDM, DG e Batidão Stronda",Preta do Cabelo Cacheado,2020-05-13,161988,False,0,2020,2.6998,curta
0VxVv5IKWXj5o6FVO7zKXN,Bloqueia Eu - Remix,"DJ Lucas Beat, João Bosco & Vinicius",Bloqueia Eu (Remix),2021-02-12,129908,False,59,2021,2.1651333333333334,curta
18BjYW0Y9JtRi5vtzwfZjl,"Apaga Luz, Apaga Tudo - Challenge","DJ TN Beat, DJ TS, DJ DUARTE, Mc Topre","Apaga Luz, Apaga Tudo - Challenge",2020-12-17,121846,False,43,2020,2.0307666666666666,curta
1yHEBmkI2j3lhlVLU8yuTl,Nós,"Djonga, Nagalli, Coyote Beatz",NU,2021-03-14,193799,False,48,2021,3.229983333333333,média
78G6jgpMdzSEiBPkBLWi9S,Short Jeans - Ao Vivo,"Hugo Henrique, Jorge",Short Jeans (Ao Vivo),2021-03-12,180500,False,54,2021,3.0083333333333333,média
2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,ROSÉ,R,2021-03-12,168085,False,70,2021,2.801416666666667,curta
6hdBsNsVESpjbnVClbUa3y,Louco e Sonhador,MC Neguinho do Kaxeta,Louco e Sonhador,2021-01-01,223951,False,65,2021,3.7325166666666667,média
63400Pm7x5Awe4NH82oRYe,War,"Filipe Ret, Dallass",Imaterial,2021-03-18,152582,True,71,2021,2.5430333333333333,curta
2Nlf97QqqcZ2x9Qb4h1Qt2,Coração de Isca,Bruno & Marrone,Último Beijo,2021-02-12,147396,False,39,2021,2.4566,curta
3QUriWUE8WnWLpWxHA52k4,Anota Placa,"Tz da Coronel, DJ PurpleRain.REC, Vinta",Anota Placa,2020-08-28,235055,True,62,2020,3.9175833333333334,média
6vnKRiOjUjYT59xl4awHTx,Sigilo - Ao Vivo,Guilherme & Benuto,Sigilo (Ao Vivo),2021-03-18,165366,False,53,2021,2.7561,curta
1xf9CnMUBqQA2kKqvT5xFp,TU,"Alok, Matheus & Kauan",TU,2021-03-19,161000,False,40,2021,2.683333333333333,curta
47sszNGNsIiXwlNEqbN32b,Seu Bebê Tá Bebo - Ao Vivo,Os Barões Da Pisadinha,"Da Roça Pra Cidade (Ao Vivo), Vol. 03",2021-03-19,144540,False,0,2021,2.409,curta
7lc3EORoGIEpQmZPMeoQKg,Da Cama Pro Coração,"Ciro Netto e Manuel, Guilherme & Benuto",Da Cama Pro Coração,2021-01-21,146511,False,0,2021,2.44185,curta
2XcGx3IrNQgIgVRSYt7gmO,Acende a Vela,"Filipe Ret, WEY, Pedro Lotto, Nagalli",Imaterial,2021-03-18,168000,True,46,2021,2.8,curta
3oxk3UVbKJiPcPokw9h64D,Tipo Gringa,"DJ Matt D, Menor MC",Tipo Gringa,2021-03-12,114143,True,58,2021,1.9023833333333333,muito curta
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, GIVĒON",Justice,2021-03-19,198081,True,82,2021,3.30135,média
7nrI2eHJ8y5TEYqQzswxI7,Além do Dinheiro,"Filipe Ret, Dallass, Ariel Donato",Imaterial,2021-03-18,127741,True,55,2021,2.129016666666667,curta
6F2r4HgpJnvKDmkN6JEN6J,As I Am (feat. Khalid),"Justin Bieber, Khalid",Justice,2021-03-19,174406,False,64,2021,2.9067666666666665,curta
70d5neqRS3VZ3vbH5ofgoy,Sarra Nela Com Fuzil Na Bandolera,"Wesley Gonzaga, Mc Laureta, Mc Cyclope",Sarra Nela Com Fuzil Na Bandolera,2021-02-22,118384,False,0,2021,1.9730666666666667,muito curta
2xlw13Ns5yz9XZGtfnpPN9,Esqueceu Foi Porra,"Eric Land, Tarcísio do Acordeon",Esqueceu Foi Porra,2021-03-11,177531,False,0,2021,2.95885,curta
3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO (Call Me By Your Name),2021-03-26,137875,True,4,2021,2.2979166666666666,curta
4IdqG8UFY2dmIOyyWDBErV,Amava Porra Nenhuma,Tierry,Acertou na Mosca,2020-11-20,145869,False,0,2020,2.43115,curta
0vYDCcg9nEpMvuiCtgjv5G,Espirra o Lança,"Dj Serpinha, MC 2jhow",Espirra o Lança,2021-03-12,190055,True,0,2021,3.1675833333333334,média
5R9KPXQVeyqsHZoPLMgfNy,Baby Me Atende,"Matheus Fernandes, Dilsinho",Baby Me Atende,2021-02-26,225671,False,59,2021,3.7611833333333333,média
4QZbAIUPX2qUIrs7oXEXnK,Rap do Zoro: O Maior Espadachim do Mundo (Nerd Hits),7 Minutoz,Rap do Zoro: O Maior Espadachim do Mundo (Nerd Hits),2021-03-24,209984,False,0,2021,3.4997333333333334,média
1kjMT9xY7fsPCbOY9glt96,Senta com Amor,"MC Kevinho, Zé Felipe",Senta com Amor,2021-04-01,158000,False,43,2021,2.6333333333333333,curta
2QLbRVzixE282JSQjBz2DG,Liberdade (Quando o Grave Bate Forte),"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),2020-12-18,150461,False,59,2020,2.5076833333333335,curta
1QjsRvdLEvUmKgCWh9cvd5,Dia Azul,Teto,previas.zip,2021-04-01,138370,False,65,2021,2.3061666666666665,curta
4yyX2Iu4xJjW9xMvBZKSBi,Met Him Last Night (feat. Ariana Grande),"Demi Lovato, Ariana Grande",Dancing With The Devil…The Art of Starting Over (Expanded Edition),2021-04-01,204631,True,56,2021,3.4105166666666666,média
0KeH4jaWKwZ4pNaBb0IW4g,Fashion,Teto,previas.zip,2021-04-01,145531,False,56,2021,2.4255166666666668,curta
354mVxDquP5bQK7rUz6Omy,Linda Bela - Ao Vivo,Elias Monkbel,Arrocha,2019-11-12,207934,False,0,2019,3.4655666666666667,média
3bcJIkPhkmoiF31lcHZ96t,Rebola Lentinho,"Mc Kaio, MC Rick",Rebola Lentinho,2020-12-01,184615,True,52,2020,3.0769166666666665,média
0VQ3GSPdl4njPOr3lyaoaD,Dancing With The Devil,Demi Lovato,Dancing With The Devil…The Art of Starting Over (Expanded Edition),2021-04-01,243992,False,46,2021,4.066533333333333,longa
61KpQadow081I2AsbeLcsb,deja vu,Olivia Rodrigo,deja vu,2021-04-01,215507,True,13,2021,3.5917833333333333,média
0V0k5MpqZ55XwJRTQq2GbM,Volta Marcada,"Juan Marcus & Vinícius, Lauana Prado",Volta Marcada,2020-12-04,167573,False,45,2020,2.792883333333333,curta
3ow7zYRhbIO7f4yyHI4ZaD,Manha,Teto,previas.zip,2021-04-01,177442,False,64,2021,2.9573666666666667,curta
7IG7laqVpcvIIULrwWP5SA,Vida Louca,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,2021-04-02,155675,False,62,2021,2.5945833333333335,curta
45YzwZ9K4HzruaHwhsQbhW,Falei pra Tu,"Diego & Arnaldo, DJ Ivis",Falei pra Tu,2021-04-01,192065,False,28,2021,3.2010833333333335,média
73x4PDzlTdJkAa8GtjnUs0,Preta do Cabelo Cacheado,"Th CDM, Batidão Stronda",Preta do Cabelo Cacheado,2018-05-08,158531,False,0,2018,2.6421833333333336,curta
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),"Doja Cat, SZA",Kiss Me More (feat. SZA),2021-04-09,208866,True,36,2021,3.4811,média
1v1oIWf2Xgh54kIWuKsDf6,Runaway,AURORA,All My Demons Greeting Me As A Friend (Deluxe),2016-03-11,248826,False,80,2016,4.1471,longa
6laODVkprSL1Z3mbzRV8h8,Tranquilita,"Zé Felipe, Virginia",Tranquilita,2021-04-09,150500,False,41,2021,2.5083333333333333,curta
7cgF1aSGBXWlTgNbon3g2p,Esquema Preferido (feat. Tarcísio do Acordeon),"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),2020-11-26,190680,False,0,2020,3.178,média
770dThFIyI1l6ovcxxeUW2,Coração Gelado 2,"DJ BOY, MC Joãozinho VT, MC V7, MC Letto, MC Leozinho ZS, Mc IG, Mc Davi, Mc Kako",Coração Gelado 2,2021-03-15,421463,False,62,2021,7.024383333333334,longa
0jUVjA4goewfigd4lb6Br8,Não Nego Um Vamo,"Hugo & Vitor, Israel & Rodolffo",No Meio Disso Tudo,2021-02-19,153462,False,30,2021,2.5577,curta
4wQUopWk9Ed7Ng5qpKN5qd,"Volta Bebê, Volta Neném","Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",2021-03-27,172972,False,54,2021,2.8828666666666667,curta
2irraUGiIw4HfEGvrlQyKa,Sarra Nela Com Fuzil na Bandolera,"Wesley Gonzaga, Mc Laureta, Mc Cyclope",Sarra Nela Com Fuzil na Bandolera,2021-02-22,118096,True,46,2021,1.9682666666666666,muito curta
7nasbso9gWjDylglAY6WbH,Já Te Esqueci - Ao Vivo Em Fortaleza / 2020,"Léo Santana, Os Barões Da Pisadinha",Paredão do Gigante,2020-09-01,192170,False,17,2020,3.2028333333333334,média
0YluTOlBctnpHPABgFSXEw,Vou Falar Que Não Quero - Remix,"DJ Lucas Beat, Vitor Fernandes",Vou Falar Que Não Quero (Remix),2021-03-12,151068,False,57,2021,2.5178,curta
3MM4J90BLKgagDOMSt5wKM,Nem Vá,"Matheus Fernandes, Zé Neto & Cristiano",Nem Vá,2020-10-09,159639,False,50,2020,2.66065,curta
3lJ8BcGM1ROQ1ufneU3Qya,Preta do Cabelo Cacheado,Th CDM,Preta do Cabelo Cacheado,2018-05-08,158531,False,0,2018,2.6421833333333336,curta
0x0V1IID2Sj902k6LzuWds,Ela é Espetacular (Mulher Kama Sutra 2),Mc Livinho,Ela é Espetacular (Mulher Kama Sutra 2),2021-02-26,215999,True,62,2021,3.5999833333333333,média
7rjtqUbaQZyyZaZEmeqAae,Gato Siamês,"LUDMILLA, Xamã",Gato Siamês,2021-04-16,195428,False,52,2021,3.2571333333333334,média
6eIZaT9qNz9lVrhWbJOWls,"Sofa, Breja e Netflix","Mac Júlia, Pejota",$IMBIO$E,2020-02-19,184500,True,68,2020,3.075,média
5HdghQzJVbvkZuMyvj2k34,AK47 É o Porte do Homem,"MC Torugo, MC Fahah",AK47 É o Porte do Homem,2021-03-05,133944,True,0,2021,2.2324,curta
0Ve3XWcrsgy90xo0UL2syx,Preta do Cabelo Cacheado,"Mc Don Juan, Th CDM, DG e Batidão Stronda",Preta do Cabelo Cacheado,2021-04-04,161730,False,56,2021,2.6955,curta
5d1gclipGCveqFzEKozszI,Comigo - Ao Vivo,Israel & Rodolffo,"Aqui e Agora, Vol.1 (Ao Vivo)",2021-01-29,153088,False,43,2021,2.5514666666666668,curta
1h6a1gcgHa4hg09xEmue3V,Storiezin,"Raí Saia Rodada, NATTAN",Storiezin,2021-03-12,138387,False,51,2021,2.30645,curta
7HGSUz1e0rtO89RNf5LFPp,O Pai Tá On,"Costa Gold, MC Caverinha, L7NNON, Papatinho",AUGE,2021-04-17,240000,True,45,2021,4.0,média
084XFobv6FZRHHw6mEYJdU,O Carpinteiro (Conto de Fadas),"NATTAN, Elias Monkbel",O Carpinteiro (Conto de Fadas),2021-04-09,249685,False,0,2021,4.161416666666667,longa
1VndXen77Agxdwc4ILFPAa,Deixa,"Lagum, Ana Gabriela",Lagum - As Mais Tocadas,2015-01-01,176025,False,0,2015,2.93375,curta
3fLZnUksOdu7FJAoz3XJU6,Lobo,"Orochi, Mc Poze do Rodo, Ajaxx, Mainstreet",Lobo,2021-04-13,240000,True,48,2021,4.0,média
7sCdzif8vD8XN1jgdYFL1q,Localiza Aí Bebê - Ao Vivo,João Bosco e Gabriel,Localiza Aí Bebê (Ao Vivo),2021-04-09,146882,False,0,2021,2.4480333333333335,curta
7cMztRE7oWfQSRN569IY7K,Namora Eu Aí,Jorge & Mateus,Tudo Em Paz,2021-04-22,156337,False,56,2021,2.6056166666666667,curta
4BCk2QOQqu9cGYI9GWLIOz,Desisto,Jorge & Mateus,Tudo Em Paz,2021-04-22,222733,False,42,2021,3.7122166666666665,média
2dcYBsq0wTqkJIlfNMGfrR,Trajado de Glock Ela Joga na Cara,"Tz da Coronel, DJ PurpleRain.REC",Trajado de Glock Ela Joga na Cara,2021-02-19,127069,True,45,2021,2.1178166666666667,curta
4bRG4HlS0X6hdJtwTHoCkv,Por Que Parou Na Porta?,Jorge & Mateus,Tudo Em Paz,2021-04-22,148644,False,41,2021,2.4774,curta
0f1xsopmPwjGv5lJooglnD,Deixa Eu Falar pra Você,Josué Bom de Faixa,Josué Bom de Faixa,2021-03-15,242777,False,0,2021,4.046283333333333,longa
6m84TzSTM5nbwZxIxkYHz6,Namorando Com Saudade,Jorge & Mateus,Tudo Em Paz,2021-04-22,174081,False,57,2021,2.90135,curta
7KdfRfSAIOiNk95sfFhmWB,Na Ponta Do Pé,Nadson O Ferinha,Atualização Fevereiro,2021-02-09,137769,False,0,2021,2.29615,curta
4iavXH4dDUMA8yAabnUhSI,Me Ame Mais,"Jorge & Mateus, Marília Mendonça",Tudo Em Paz,2021-04-22,229857,False,56,2021,3.83095,média
68qqVn5kHBv4zc45SDGLnh,Corte Americano,"Filipe Ret, L7NNON, Chris Beats Zn",Imaterial (Deluxe),2021-04-22,139534,False,69,2021,2.3255666666666666,curta
3wNBJf7t6Qs2nCs4KlpKZH,Tem Que Sorrir,Jorge & Mateus,Tudo Em Paz,2021-04-22,294720,False,50,2021,4.912,longa
4llr8mcoauwrHBtjGb7F9S,Tipo Gin - Ao Vivo,MC Kevin o Chris,Todo Mundo Ama O Chris (Ao Vivo),2021-04-09,159146,False,54,2021,2.652433333333333,curta
0qxLQ6opocOGyFnlXqJ53x,Bipolar,"Mc Davi, Mc Pedrinho, Mc Don Juan, DJ 900",Bipolar,2021-04-09,276480,True,58,2021,4.608,longa
0LjcDhacvjZN5QyCqM2UTy,Tudo Em Paz,Jorge & Mateus,Tudo Em Paz,2021-04-22,213297,False,50,2021,3.55495,média
4KMrGlqZk040LgVTshqIv8,O Sol Tá Dando Oi,Jorge & Mateus,Tudo Em Paz,2021-04-22,155373,False,42,2021,2.58955,curta
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),"The Weeknd, Ariana Grande",Save Your Tears (Remix),2021-04-23,191013,False,80,2021,3.18355,média
6HV630GY0GT3RN2efFRmbP,Troca,Jorge & Mateus,Tudo Em Paz,2021-04-22,171263,False,58,2021,2.8543833333333333,curta
1a17gIb57XhPj2CMbqYABw,Pingo de Dó - Ao Vivo,Hugo & Guilherme,No Pelo 3 (Ao Vivo),2021-04-30,161840,False,59,2021,2.6973333333333334,curta
5qNh5WtzMbfpSj2jLlBkoD,Your Power,Billie Eilish,Your Power,2021-04-29,245896,False,1,2021,4.0982666666666665,longa
4W7Y0EsaVPh87WKC1etOHA,Lobo,"Orochi, Mainstreet, Mc Poze do Rodo, Ajaxx",Lobo,2021-04-29,240000,True,66,2021,4.0,média
3m5R3oBKpfaf2KKJYqBvEF,Rosa Embriagada,Marília Mendonça,Rosa Embriagada,2021-04-30,202268,False,58,2021,3.3711333333333333,média
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,217866,False,84,2010,3.6311,média
6hVFhSVy927LMQ2q2CegCl,Um Beijo pro Meu Ex - Ao Vivo em Uberlândia,"Solange Almeida, Diego & Victor Hugo",Um Beijo pro Meu Ex (Ao Vivo em Uberlândia),2021-04-22,150368,False,14,2021,2.5061333333333335,curta
2plRom0urixt6BE8t7kOhQ,Girl From Rio,Anitta,Girl From Rio,2021-04-29,194421,False,54,2021,3.24035,média
4VBhrKEJ9nWzaiyhM5L9ic,Na Ponta do Pé - Brega Funk,Nadson O Ferinha,Na Ponta do Pé (Brega Funk),2021-05-07,137701,False,41,2021,2.2950166666666667,curta
1iBMex2uCm0T0y70zsJklT,Ama Sofre Chora,Pabllo Vittar,Ama Sofre Chora,2021-05-06,151126,False,37,2021,2.5187666666666666,curta
1EHFiKkrppC5kXImn8LFBr,Cadê o Amor,Zé Vaqueiro,Vibe Original,2021-05-07,197037,False,45,2021,3.28395,média
7ltLi7CG003USSGYsSba9s,It Don’t Matter - Spotify Singles,"Alok, Sofi Tukker, INNA",It Don’t Matter - Spotify Singles,2021-05-07,173742,False,56,2021,2.8957,curta
3yNHwvq8n95NJTBILYEciD,Ei Tudo Bem,"MC Zaquin, Wesley Gonzaga",Ei Tudo Bem,2021-04-23,117692,True,0,2021,1.9615333333333334,muito curta
3ODFNdnvb3EwcXk6DI6tGA,Passatempo,Wesley Safadão,Passatempo,2021-05-07,162237,True,0,2021,2.70395,curta
6zsEKAZZulmsl1Qlw5G3EX,Morena,NATTAN,Com Você ou Sem,2021-04-01,178736,False,1,2021,2.9789333333333334,curta
2munsJnflycsB0jAPgDxaU,Dilúvio,"Karol Conká, Leo Justi",Dilúvio,2021-05-05,221538,False,39,2021,3.6923,média
13yJDBUcxCD3xa6zBZhwzX,Dona Cila,Maria Gadú,Maria Gadú,2009-01-01,211080,False,0,2009,3.518,média
6PERP62TejQjgHu81OHxgM,good 4 u,Olivia Rodrigo,good 4 u,2021-05-14,178147,True,22,2021,2.969116666666667,curta
3w4RBPBd4cBwcGvK26deQO,Acertou na Mosca,"Tierry, Gusttavo Lima",Acertou na Mosca,2020-11-20,145961,False,0,2020,2.4326833333333333,curta
5AhnPqydkYbZAp4NkyJ7ED,ATENÇÃO,"PEDRO SAMPAIO, Luísa Sonza",ATENÇÃO,2021-05-13,135111,False,52,2021,2.25185,curta
3nY8AqaMNNHHLYV4380ol0,Dick (feat. Doja Cat),"StarBoi3, Doja Cat",Dick (feat. Doja Cat),2021-04-23,175238,True,69,2021,2.9206333333333334,curta
49QpcTWIP16YgGLmiPDvTI,Os Menino da Pecuária,Léo & Raphael,Os Menino da Pecuária,2021-04-30,156215,False,0,2021,2.6035833333333334,curta
0dyr2vWp1BXPAGRepsCnJQ,Hit do Ano - O Peso da Luta,"MC Hariel, Mc Don Juan, Mc Kevin, MC Leozinho ZS, Mc IG, MC Marks, MC Neguinho do Kaxeta, Mc Vitão Do Savoy, MC Ryan SP, MC Menor da VG, Mc Lele JP, Mc Kelvinho, Perera DJ, DJ Pedro, Djay W, DJ Murillo, LTnoBeat",Hit do Ano - O Peso da Luta,2021-02-05,744727,True,60,2021,12.412116666666666,muito longa
6bgZv4VkqjBIS2vawz3RsU,Nem On Nem Off,"POCAH, MC WM",Nem On Nem Off,2021-05-07,154181,False,35,2021,2.5696833333333333,curta
7uXQAiHezf6VR7txWkS86Q,Cavalo de Tróia,Mc Kevin,Cavalo de Tróia,2018-12-06,162066,False,0,2018,2.7011,curta
66HWIQEq6xO0IZ47AHrybG,Desbloqueado - Ao Vivo,Diego & Victor Hugo,Desbloqueado (Ao Vivo),2021-05-13,188671,False,1,2021,3.1445166666666666,média
3SylOLGS5BFeCHcJF3Klun,Inspiração,"Mc Kevin, Dj Murillo e LT no Beat, MC Ryan SP",Passado & Presente,2021-05-21,217051,True,0,2021,3.6175166666666665,média
5qoyC8lcuuQ7s7QmtvLDiV,Passar de Foguetão,"Mc Don Juan, Mc Kevin, MC Ryan SP, Perera DJ",Passar de Foguetão,2021-01-21,247578,True,59,2021,4.1263,longa
2tGvwE8GcFKwNdAXMnlbfl,happier,Olivia Rodrigo,SOUR,2021-05-21,175933,True,85,2021,2.9322166666666667,curta
5JCoSi02qi3jJeHdZXMmR8,favorite crime,Olivia Rodrigo,SOUR,2021-05-21,152666,False,85,2021,2.5444333333333335,curta
3ydmNkAyYq0AKtG8sTfE9P,Plutão,VMZ,Plutão,2021-03-26,221461,False,0,2021,3.6910166666666666,média
4DWKtQVURjepn8uzBgmwuv,Doutora 3,"Mc Kevin, Perera DJ","Funk é Nóis GR6 3.1, Vol. 1",2021-03-31,157088,False,69,2021,2.618133333333333,curta
7frGdTrAxXpYbvsTsaySxJ,MTG É Sempre Assim,"DJ ARTHUZIIN, Dj Lv Mdp, MC Gui Andrade, Mc Faelzin, MC Theuzyn, DJ PH DA SERRA, Dj Vitin do Pc",MTG É Sempre Assim,2021-03-26,162461,True,0,2021,2.707683333333333,curta
1IhbdsSCAiebyBbmmMxw96,Palhaço,"Mc Kevin, DJ Glenner, DJ Negret",Passado & Presente,2021-05-21,174340,True,0,2021,2.905666666666667,curta
132wAeR05o10R9iSjA1XAE,Eu Sou O Mestre Dos Magos,"DJ GRZS, Mc Marofa, Mc Fazano, Mc Mero RF",Eu Sou O Mestre Dos Magos,2021-03-01,174826,True,46,2021,2.9137666666666666,curta
3VqeTFIvhxu3DIe4eZVzGq,Butter,BTS,Butter,2021-05-21,164441,False,4,2021,2.740683333333333,curta
2TOzTqQXNmR2zDJXihjZ2e,enough for you,Olivia Rodrigo,SOUR,2021-05-21,202826,False,79,2021,3.3804333333333334,média
6Lrzxd7ST5oQ6FYKXKH7Ia,Vagabundo,"Matheus & Kauan, Zé Vaqueiro",Vagabundo,2021-05-20,165380,False,60,2021,2.7563333333333335,curta
3TzQZg3ny3ikROWyFhrOAy,Alma Pura,"Mc Kevin, Vulgo FK, Bronks, Wall Hein, Mc Magal",Passado & Presente,2021-05-21,302759,True,0,2021,5.045983333333333,longa
1oIqP923yBKV45IaXm5s14,Zero Saudade - Ao Vivo,"Os Barões Da Pisadinha, Maiara & Maraisa","Da Roça Pra Cidade (Ao Vivo), Vol. 05",2021-05-19,184639,False,1,2021,3.0773166666666665,média
0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",Olivia Rodrigo,SOUR,2021-05-21,173160,False,83,2021,2.886,curta
0H1pXo2rOF0oVP1egktsuk,Vida Longa,"Mc Kevin, DJ Negret, Dj Luan MPC",Passado & Presente,2021-05-21,190423,True,0,2021,3.1737166666666665,média
1zejeOnykpCoyVSit6Bwp3,hope ur ok,Olivia Rodrigo,SOUR,2021-05-21,209560,False,75,2021,3.4926666666666666,média
6SRsiMl7w1USE4mFqrOhHC,brutal,Olivia Rodrigo,SOUR,2021-05-21,143746,True,79,2021,2.395766666666667,curta
4X8EsTyiV66tS9FlnfMja3,Sistema,"Mc Kevin, Pedro Lotto",Passado & Presente,2021-05-21,156984,True,0,2021,2.6164,curta
5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,SOUR,2021-05-21,229226,False,89,2021,3.8204333333333333,média
